<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.27	20:44:00	152.900	152.921	152.900	152.913	43	0	4
2025.10.27	20:45:00	152.913	152.928	152.913	152.924	34	0	4
2025.10.27	20:46:00	152.924	152.924	152.909	152.920	28	0	4
2025.10.27	20:47:00	152.919	152.920	152.878	152.882	45	0	4
2025.10.27	20:48:00	152.884	152.899	152.862	152.863	44	0	4
2025.10.27	20:49:00	152.860	152.861	152.824	152.840	47	0	3
2025.10.27	20:50:00	152.840	152.844	152.833	152.837	31	0	4
2025.10.27	20:51:00	152.835	152.836	152.806	152.808	42	0	4
2025.10.27	20:52:00	152.810	152.833	152.808	152.831	25	0	4
2025.10.27	20:53:00	152.828	152.828	152.795	152.808	46	0	4
2025.10.27	20:54:00	152.809	152.809	152.784	152.785	21	0	4
2025.10.27	20:55:00	152.782	152.802	152.775	152.781	47	0	3
2025.10.27	20:56:00	152.779	152.780	152.759	152.779	37	0	4
2025.10.27	20:57:00	152.780	152.795	152.780	152.792	49	0	4
2025.10.27	20:58:00	152.793	152.794	152.773	152.793	37	0	3
2025.10.27	20:59:00	152.793	152.819	152.785	152.818	45	0	3
2025.10.27	21:00:00	152.817	152.861	152.816	152.838	69	0	4
2025.10.27	21:01:00	152.838	152.838	152.825	152.827	40	0	4
2025.10.27	21:02:00	152.827	152.861	152.827	152.849	42	0	4
2025.10.27	21:03:00	152.851	152.863	152.847	152.861	27	0	4
2025.10.27	21:04:00	152.862	152.865	152.855	152.865	34	0	4
2025.10.27	21:05:00	152.874	152.878	152.865	152.876	29	0	4
2025.10.27	21:06:00	152.875	152.883	152.873	152.876	23	0	4
2025.10.27	21:07:00	152.873	152.881	152.873	152.876	25	0	4
2025.10.27	21:08:00	152.876	152.882	152.871	152.874	27	0	4
2025.10.27	21:09:00	152.872	152.879	152.871	152.874	31	0	4
2025.10.27	21:10:00	152.859	152.862	152.848	152.849	24	0	4
2025.10.27	21:11:00	152.848	152.852	152.837	152.837	25	0	4
2025.10.27	21:12:00	152.838	152.851	152.836	152.849	33	0	4
2025.10.27	21:13:00	152.848	152.849	152.835	152.835	23	0	4
2025.10.27	21:14:00	152.832	152.833	152.829	152.831	23	0	4
2025.10.27	21:15:00	152.838	152.840	152.833	152.837	24	0	4
2025.10.27	21:16:00	152.837	152.843	152.837	152.842	31	0	4
2025.10.27	21:17:00	152.841	152.851	152.838	152.850	18	0	4
2025.10.27	21:18:00	152.850	152.861	152.850	152.854	22	0	4
2025.10.27	21:19:00	152.853	152.856	152.846	152.846	22	0	3
2025.10.27	21:20:00	152.845	152.853	152.839	152.848	24	0	3
2025.10.27	21:21:00	152.849	152.858	152.842	152.851	30	0	4
2025.10.27	21:22:00	152.851	152.854	152.848	152.853	33	0	4
2025.10.27	21:23:00	152.853	152.867	152.848	152.862	21	0	4
2025.10.27	21:24:00	152.862	152.873	152.860	152.872	21	0	4
2025.10.27	21:25:00	152.879	152.886	152.875	152.883	26	0	3
2025.10.27	21:26:00	152.883	152.894	152.882	152.888	23	0	3
2025.10.27	21:27:00	152.887	152.889	152.885	152.885	20	0	3
2025.10.27	21:28:00	152.885	152.888	152.883	152.887	14	0	4
2025.10.27	21:29:00	152.886	152.898	152.883	152.896	22	0	4
2025.10.27	21:30:00	152.897	152.910	152.895	152.909	38	0	3
2025.10.27	21:31:00	152.909	152.909	152.900	152.909	33	0	4
2025.10.27	21:32:00	152.906	152.909	152.904	152.907	25	0	3
2025.10.27	21:33:00	152.910	152.920	152.909	152.920	18	0	4
2025.10.27	21:34:00	152.921	152.932	152.919	152.927	21	0	4
2025.10.27	21:35:00	152.927	152.927	152.905	152.913	21	0	4
2025.10.27	21:36:00	152.910	152.910	152.898	152.899	23	0	4
2025.10.27	21:37:00	152.899	152.921	152.898	152.919	29	0	4
2025.10.27	21:38:00	152.919	152.922	152.914	152.920	17	0	4
2025.10.27	21:39:00	152.922	152.922	152.913	152.913	31	0	4
2025.10.27	21:40:00	152.913	152.921	152.911	152.918	24	0	4
2025.10.27	21:41:00	152.916	152.927	152.916	152.922	20	0	4
2025.10.27	21:42:00	152.923	152.939	152.923	152.933	32	0	4
2025.10.27	21:43:00	152.932	152.950	152.932	152.948	32	0	4
2025.10.27	21:44:00	152.946	152.949	152.942	152.943	15	0	4
2025.10.27	21:45:00	152.950	152.952	152.944	152.944	21	0	4
2025.10.27	21:46:00	152.941	152.944	152.937	152.937	24	0	3
2025.10.27	21:47:00	152.933	152.933	152.924	152.926	20	0	4
2025.10.27	21:48:00	152.928	152.934	152.925	152.925	22	0	4
2025.10.27	21:49:00	152.922	152.922	152.916	152.919	15	0	4
2025.10.27	21:50:00	152.920	152.921	152.908	152.909	21	0	4
2025.10.27	21:51:00	152.908	152.909	152.906	152.907	15	0	4
2025.10.27	21:52:00	152.907	152.914	152.905	152.908	18	0	4
2025.10.27	21:53:00	152.910	152.915	152.899	152.900	18	0	4
2025.10.27	21:54:00	152.898	152.908	152.898	152.907	19	0	4
2025.10.27	21:55:00	152.908	152.908	152.899	152.902	17	0	4
2025.10.27	21:56:00	152.901	152.906	152.900	152.900	22	0	4
2025.10.27	21:57:00	152.900	152.901	152.885	152.886	26	0	4
2025.10.27	21:58:00	152.886	152.886	152.871	152.875	35	0	3
2025.10.27	21:59:00	152.875	152.906	152.875	152.906	28	0	4
2025.10.27	22:00:00	152.905	152.905	152.855	152.855	30	0	4
2025.10.27	22:01:00	152.854	152.871	152.852	152.866	18	0	4
2025.10.27	22:02:00	152.867	152.891	152.865	152.887	23	0	3
2025.10.27	22:03:00	152.887	152.888	152.883	152.886	16	0	3
2025.10.27	22:04:00	152.883	152.890	152.879	152.885	13	0	4
2025.10.27	22:05:00	152.885	152.889	152.871	152.875	22	0	3
2025.10.27	22:06:00	152.877	152.890	152.875	152.887	15	0	3
2025.10.27	22:07:00	152.885	152.889	152.884	152.889	15	0	4
2025.10.27	22:08:00	152.893	152.895	152.891	152.893	12	0	4
2025.10.27	22:09:00	152.891	152.891	152.876	152.876	12	0	4
2025.10.27	22:10:00	152.877	152.883	152.875	152.882	6	0	4
2025.10.27	22:11:00	152.882	152.888	152.882	152.887	14	0	4
2025.10.27	22:12:00	152.887	152.890	152.886	152.886	4	0	4
2025.10.27	22:13:00	152.887	152.887	152.882	152.883	9	0	4
2025.10.27	22:14:00	152.883	152.887	152.883	152.885	10	0	4
2025.10.27	22:15:00	152.876	152.876	152.869	152.875	14	0	4
2025.10.27	22:16:00	152.874	152.886	152.874	152.886	5	0	4
2025.10.27	22:17:00	152.886	152.889	152.886	152.888	9	0	4
2025.10.27	22:18:00	152.888	152.890	152.884	152.890	5	0	4
2025.10.27	22:19:00	152.889	152.891	152.888	152.891	12	0	4
2025.10.27	22:20:00	152.888	152.888	152.886	152.887	7	0	4
2025.10.27	22:21:00	152.882	152.882	152.876	152.878	10	0	4
2025.10.27	22:22:00	152.877	152.878	152.868	152.872	9	0	3
2025.10.27	22:23:00	152.871	152.871	152.869	152.869	3	0	4
2025.10.27	22:24:00	152.869	152.870	152.869	152.870	2	0	4
2025.10.27	22:25:00	152.870	152.870	152.858	152.858	11	0	4
2025.10.27	22:26:00	152.858	152.862	152.851	152.851	11	0	4
2025.10.27	22:27:00	152.853	152.860	152.851	152.857	10	0	4
2025.10.27	22:28:00	152.858	152.858	152.855	152.855	11	0	4
2025.10.27	22:29:00	152.855	152.855	152.848	152.848	11	0	4
2025.10.27	22:30:00	152.850	152.870	152.850	152.870	13	0	4
2025.10.27	22:31:00	152.870	152.873	152.865	152.866	7	0	4
2025.10.27	22:32:00	152.865	152.866	152.865	152.865	3	0	4
2025.10.27	22:33:00	152.860	152.875	152.860	152.874	4	0	3
2025.10.27	22:34:00	152.874	152.874	152.859	152.859	14	0	4
2025.10.27	22:35:00	152.860	152.882	152.860	152.881	14	0	4
2025.10.27	22:36:00	152.881	152.882	152.881	152.881	3	0	4
2025.10.27	22:37:00	152.881	152.882	152.880	152.881	5	0	4
2025.10.27	22:38:00	152.877	152.878	152.876	152.878	4	0	4
2025.10.27	22:39:00	152.878	152.878	152.875	152.878	6	0	4
2025.10.27	22:40:00	152.878	152.893	152.878	152.884	19	0	3
2025.10.27	22:41:00	152.885	152.903	152.885	152.897	21	0	4
2025.10.27	22:42:00	152.898	152.901	152.895	152.895	18	0	4
2025.10.27	22:43:00	152.896	152.901	152.895	152.900	15	0	4
2025.10.27	22:44:00	152.900	152.901	152.895	152.899	18	0	3
2025.10.27	22:45:00	152.899	152.900	152.889	152.890	9	0	3
2025.10.27	22:46:00	152.890	152.891	152.889	152.890	5	0	4
2025.10.27	22:47:00	152.890	152.906	152.890	152.905	22	0	4
2025.10.27	22:48:00	152.906	152.912	152.905	152.908	21	0	3
2025.10.27	22:49:00	152.908	152.911	152.896	152.907	28	0	4
2025.10.27	22:50:00	152.909	152.911	152.899	152.900	29	0	4
2025.10.27	22:51:00	152.900	152.900	152.897	152.898	8	0	4
2025.10.27	22:52:00	152.899	152.899	152.889	152.889	23	0	4
2025.10.27	22:53:00	152.890	152.890	152.879	152.887	24	0	4
2025.10.27	22:54:00	152.885	152.888	152.879	152.887	15	0	4
2025.10.27	22:55:00	152.881	152.882	152.874	152.880	17	0	15
2025.10.27	22:56:00	152.880	152.883	152.869	152.879	50	0	13
2025.10.27	22:57:00	152.878	152.878	152.865	152.867	33	0	18
2025.10.27	22:58:00	152.867	152.871	152.862	152.870	21	0	17
2025.10.27	22:59:00	152.870	152.870	152.870	152.870	1	0	18
2025.10.27	23:01:00	152.831	152.847	152.831	152.846	5	0	42
2025.10.27	23:02:00	152.845	152.845	152.845	152.845	1	0	46
2025.10.27	23:03:00	152.834	152.846	152.834	152.846	4	0	46
2025.10.27	23:04:00	152.834	152.834	152.834	152.834	1	0	74
2025.10.27	23:05:00	152.834	152.847	152.834	152.846	4	0	46
2025.10.27	23:06:00	152.845	152.845	152.845	152.845	1	0	46
2025.10.27	23:07:00	152.846	152.849	152.825	152.849	5	0	38
2025.10.27	23:08:00	152.849	152.849	152.849	152.849	1	0	38
2025.10.27	23:09:00	152.850	152.851	152.849	152.849	3	0	37
2025.10.27	23:10:00	152.849	152.852	152.844	152.852	4	0	35
2025.10.27	23:11:00	152.852	152.852	152.852	152.852	1	0	35
2025.10.27	23:12:00	152.852	152.852	152.852	152.852	1	0	36
2025.10.27	23:13:00	152.852	152.852	152.849	152.849	2	0	27
2025.10.27	23:14:00	152.849	152.849	152.849	152.849	1	0	27
2025.10.27	23:15:00	152.849	152.866	152.849	152.856	5	0	12
2025.10.27	23:16:00	152.868	152.868	152.856	152.856	6	0	9
2025.10.27	23:17:00	152.866	152.868	152.856	152.856	11	0	9
2025.10.27	23:18:00	152.868	152.868	152.856	152.856	6	0	9
2025.10.27	23:19:00	152.855	152.867	152.855	152.855	7	0	9
2025.10.27	23:20:00	152.866	152.866	152.854	152.854	5	0	11
2025.10.27	23:21:00	152.864	152.864	152.854	152.858	6	0	12
2025.10.27	23:22:00	152.858	152.866	152.858	152.866	2	0	16
2025.10.27	23:23:00	152.866	152.866	152.866	152.866	1	0	14
2025.10.27	23:24:00	152.866	152.868	152.865	152.866	6	0	9
2025.10.27	23:25:00	152.865	152.867	152.864	152.866	9	0	9
2025.10.27	23:26:00	152.867	152.867	152.864	152.866	4	0	9
2025.10.27	23:27:00	152.866	152.866	152.864	152.866	3	0	10
2025.10.27	23:28:00	152.866	152.867	152.864	152.866	6	0	9
2025.10.27	23:29:00	152.865	152.867	152.864	152.866	6	0	9
2025.10.27	23:30:00	152.864	152.866	152.863	152.866	7	0	14
2025.10.27	23:31:00	152.864	152.866	152.863	152.866	3	0	14
2025.10.27	23:32:00	152.864	152.868	152.864	152.868	4	0	14
2025.10.27	23:33:00	152.863	152.868	152.863	152.868	2	0	14
2025.10.27	23:34:00	152.842	152.864	152.832	152.859	6	0	14
2025.10.27	23:35:00	152.855	152.863	152.855	152.863	5	0	13
2025.10.27	23:36:00	152.852	152.852	152.842	152.842	3	0	24
2025.10.27	23:37:00	152.842	152.855	152.842	152.849	3	0	15
2025.10.27	23:38:00	152.854	152.854	152.849	152.849	2	0	15
2025.10.27	23:39:00	152.854	152.854	152.849	152.849	2	0	15
2025.10.27	23:40:00	152.854	152.854	152.849	152.849	3	0	15
2025.10.27	23:41:00	152.853	152.854	152.848	152.848	6	0	15
2025.10.27	23:42:00	152.853	152.853	152.848	152.848	2	0	15
2025.10.27	23:43:00	152.852	152.853	152.848	152.848	5	0	15
2025.10.27	23:44:00	152.853	152.853	152.848	152.848	2	0	15
2025.10.27	23:45:00	152.852	152.853	152.848	152.848	3	0	15
2025.10.27	23:46:00	152.853	152.853	152.848	152.848	3	0	15
2025.10.27	23:47:00	152.852	152.864	152.849	152.864	7	0	12
2025.10.27	23:48:00	152.864	152.864	152.851	152.851	4	0	12
2025.10.27	23:49:00	152.861	152.861	152.851	152.851	5	0	13
2025.10.27	23:50:00	152.850	152.861	152.850	152.861	2	0	13
2025.10.27	23:51:00	152.856	152.866	152.855	152.866	4	0	14
2025.10.27	23:52:00	152.866	152.866	152.860	152.864	4	0	14
2025.10.27	23:53:00	152.864	152.864	152.857	152.864	3	0	13
2025.10.27	23:54:00	152.856	152.858	152.856	152.858	2	0	14
2025.10.27	23:55:00	152.858	152.861	152.851	152.851	4	0	13
2025.10.27	23:56:00	152.851	152.854	152.851	152.854	3	0	12
2025.10.27	23:57:00	152.859	152.859	152.854	152.854	4	0	12
2025.10.27	23:58:00	152.859	152.859	152.854	152.854	2	0	12
2025.10.27	23:59:00	152.835	152.847	152.753	152.753	23	0	26
2025.10.28	00:00:00	152.773	152.789	152.755	152.776	25	0	6
2025.10.28	00:01:00	152.776	152.781	152.762	152.764	21	0	6
2025.10.28	00:02:00	152.757	152.761	152.736	152.761	17	0	2
2025.10.28	00:03:00	152.762	152.775	152.756	152.766	16	0	2
2025.10.28	00:04:00	152.759	152.794	152.756	152.768	19	0	6
2025.10.28	00:05:00	152.768	152.768	152.751	152.761	7	0	6
2025.10.28	00:06:00	152.761	152.761	152.761	152.761	1	0	6
2025.10.28	00:07:00	152.762	152.784	152.755	152.784	12	0	6
2025.10.28	00:08:00	152.784	152.807	152.781	152.807	7	0	6
2025.10.28	00:09:00	152.807	152.807	152.784	152.790	8	0	4
2025.10.28	00:10:00	152.790	152.796	152.784	152.796	13	0	6
2025.10.28	00:11:00	152.796	152.796	152.792	152.796	3	0	15
2025.10.28	00:12:00	152.796	152.803	152.796	152.796	9	0	4
2025.10.28	00:13:00	152.796	152.822	152.796	152.807	11	0	5
2025.10.28	00:14:00	152.809	152.813	152.807	152.813	16	0	14
2025.10.28	00:15:00	152.819	152.821	152.811	152.811	5	0	17
2025.10.28	00:16:00	152.811	152.819	152.811	152.816	6	0	6
2025.10.28	00:17:00	152.816	152.816	152.797	152.802	10	0	3
2025.10.28	00:18:00	152.802	152.819	152.802	152.811	14	0	3
2025.10.28	00:19:00	152.809	152.815	152.809	152.810	11	0	2
2025.10.28	00:20:00	152.813	152.813	152.810	152.811	5	0	3
2025.10.28	00:21:00	152.811	152.811	152.803	152.811	3	0	3
2025.10.28	00:22:00	152.804	152.811	152.787	152.787	17	0	3
2025.10.28	00:23:00	152.802	152.820	152.799	152.816	11	0	4
2025.10.28	00:24:00	152.817	152.817	152.798	152.799	9	0	4
2025.10.28	00:25:00	152.799	152.799	152.784	152.788	3	0	4
2025.10.28	00:26:00	152.788	152.790	152.787	152.787	10	0	4
2025.10.28	00:27:00	152.788	152.812	152.788	152.800	11	0	4
2025.10.28	00:28:00	152.800	152.801	152.799	152.800	9	0	4
2025.10.28	00:29:00	152.801	152.801	152.799	152.799	5	0	4
2025.10.28	00:30:00	152.799	152.801	152.790	152.793	11	0	4
2025.10.28	00:31:00	152.791	152.792	152.790	152.792	15	0	4
2025.10.28	00:32:00	152.791	152.792	152.767	152.780	25	0	4
2025.10.28	00:33:00	152.779	152.791	152.775	152.791	24	0	4
2025.10.28	00:34:00	152.790	152.791	152.778	152.780	21	0	4
2025.10.28	00:35:00	152.780	152.800	152.780	152.800	14	0	4
2025.10.28	00:36:00	152.800	152.802	152.779	152.780	17	0	4
2025.10.28	00:37:00	152.780	152.782	152.779	152.782	8	0	4
2025.10.28	00:38:00	152.782	152.782	152.781	152.782	5	0	4
2025.10.28	00:39:00	152.779	152.792	152.779	152.791	9	0	4
2025.10.28	00:40:00	152.790	152.794	152.790	152.792	3	0	3
2025.10.28	00:41:00	152.792	152.792	152.790	152.790	2	0	4
2025.10.28	00:42:00	152.791	152.793	152.790	152.792	12	0	4
2025.10.28	00:43:00	152.791	152.791	152.786	152.790	6	0	4
2025.10.28	00:44:00	152.790	152.792	152.790	152.792	5	0	3
2025.10.28	00:45:00	152.792	152.792	152.786	152.791	6	0	3
2025.10.28	00:46:00	152.791	152.793	152.791	152.792	5	0	3
2025.10.28	00:47:00	152.793	152.794	152.787	152.794	5	0	4
2025.10.28	00:48:00	152.790	152.810	152.790	152.804	9	0	4
2025.10.28	00:49:00	152.804	152.804	152.776	152.779	11	0	4
2025.10.28	00:50:00	152.779	152.779	152.764	152.774	21	0	4
2025.10.28	00:51:00	152.775	152.781	152.755	152.769	18	0	3
2025.10.28	00:52:00	152.769	152.775	152.768	152.769	7	0	4
2025.10.28	00:53:00	152.778	152.779	152.767	152.767	15	0	4
2025.10.28	00:54:00	152.764	152.769	152.764	152.769	5	0	4
2025.10.28	00:55:00	152.767	152.769	152.756	152.757	8	0	4
2025.10.28	00:56:00	152.757	152.757	152.755	152.757	7	0	3
2025.10.28	00:57:00	152.757	152.757	152.751	152.751	7	0	4
2025.10.28	00:58:00	152.752	152.752	152.736	152.743	20	0	4
2025.10.28	00:59:00	152.743	152.753	152.740	152.742	17	0	4
2025.10.28	01:00:00	152.743	152.750	152.732	152.744	22	0	4
2025.10.28	01:01:00	152.739	152.771	152.734	152.768	28	0	4
2025.10.28	01:02:00	152.769	152.769	152.757	152.758	15	0	4
2025.10.28	01:03:00	152.758	152.760	152.758	152.759	7	0	4
2025.10.28	01:04:00	152.759	152.777	152.759	152.769	24	0	3
2025.10.28	01:05:00	152.767	152.768	152.759	152.765	12	0	4
2025.10.28	01:06:00	152.765	152.766	152.743	152.743	15	0	4
2025.10.28	01:07:00	152.742	152.748	152.742	152.746	16	0	4
2025.10.28	01:08:00	152.745	152.759	152.745	152.759	12	0	4
2025.10.28	01:09:00	152.756	152.759	152.741	152.758	27	0	4
2025.10.28	01:10:00	152.757	152.759	152.747	152.747	14	0	4
2025.10.28	01:11:00	152.748	152.748	152.745	152.747	15	0	4
2025.10.28	01:12:00	152.747	152.756	152.746	152.756	10	0	4
2025.10.28	01:13:00	152.756	152.769	152.755	152.769	7	0	4
2025.10.28	01:14:00	152.766	152.766	152.755	152.759	14	0	4
2025.10.28	01:15:00	152.756	152.758	152.755	152.756	6	0	4
2025.10.28	01:16:00	152.755	152.767	152.755	152.765	22	0	4
2025.10.28	01:17:00	152.766	152.767	152.755	152.755	15	0	4
2025.10.28	01:18:00	152.755	152.758	152.754	152.755	15	0	4
2025.10.28	01:19:00	152.756	152.758	152.755	152.757	15	0	4
2025.10.28	01:20:00	152.757	152.759	152.756	152.757	8	0	4
2025.10.28	01:21:00	152.758	152.767	152.745	152.766	24	0	4
2025.10.28	01:22:00	152.767	152.767	152.758	152.759	7	0	4
2025.10.28	01:23:00	152.759	152.771	152.759	152.770	8	0	4
2025.10.28	01:24:00	152.770	152.771	152.768	152.768	7	0	4
2025.10.28	01:25:00	152.769	152.769	152.745	152.746	29	0	4
2025.10.28	01:26:00	152.745	152.766	152.743	152.765	18	0	3
2025.10.28	01:27:00	152.766	152.766	152.755	152.757	15	0	4
2025.10.28	01:28:00	152.755	152.758	152.755	152.758	7	0	4
2025.10.28	01:29:00	152.757	152.759	152.756	152.759	16	0	4
2025.10.28	01:30:00	152.757	152.759	152.755	152.755	14	0	4
2025.10.28	01:31:00	152.754	152.760	152.741	152.742	25	0	4
2025.10.28	01:32:00	152.743	152.746	152.740	152.743	15	0	4
2025.10.28	01:33:00	152.746	152.754	152.742	152.753	6	0	4
2025.10.28	01:34:00	152.748	152.751	152.735	152.744	16	0	3
2025.10.28	01:35:00	152.745	152.747	152.733	152.735	20	0	4
2025.10.28	01:36:00	152.732	152.738	152.729	152.735	13	0	4
2025.10.28	01:37:00	152.732	152.735	152.729	152.735	12	0	4
2025.10.28	01:38:00	152.733	152.735	152.700	152.721	12	0	4
2025.10.28	01:39:00	152.723	152.723	152.712	152.712	16	0	4
2025.10.28	01:40:00	152.712	152.713	152.712	152.712	3	0	4
2025.10.28	01:41:00	152.713	152.713	152.710	152.712	3	0	4
2025.10.28	01:42:00	152.712	152.723	152.712	152.719	28	0	4
2025.10.28	01:43:00	152.719	152.723	152.719	152.723	13	0	4
2025.10.28	01:44:00	152.722	152.722	152.685	152.687	20	0	4
2025.10.28	01:45:00	152.680	152.680	152.650	152.670	45	0	3
2025.10.28	01:46:00	152.670	152.670	152.636	152.641	22	0	4
2025.10.28	01:47:00	152.640	152.654	152.639	152.650	35	0	4
2025.10.28	01:48:00	152.649	152.654	152.638	152.653	28	0	4
2025.10.28	01:49:00	152.650	152.665	152.650	152.664	18	0	4
2025.10.28	01:50:00	152.664	152.674	152.664	152.665	24	0	4
2025.10.28	01:51:00	152.663	152.677	152.661	152.677	16	0	4
2025.10.28	01:52:00	152.677	152.691	152.676	152.690	20	0	4
2025.10.28	01:53:00	152.690	152.698	152.687	152.697	18	0	4
2025.10.28	01:54:00	152.699	152.701	152.699	152.699	12	0	4
2025.10.28	01:55:00	152.699	152.710	152.697	152.705	25	0	4
2025.10.28	01:56:00	152.705	152.711	152.697	152.698	17	0	4
2025.10.28	01:57:00	152.697	152.723	152.687	152.722	31	0	3
2025.10.28	01:58:00	152.722	152.722	152.709	152.711	15	0	3
2025.10.28	01:59:00	152.710	152.712	152.696	152.697	13	0	4
2025.10.28	02:00:00	152.699	152.703	152.653	152.663	47	0	4
2025.10.28	02:01:00	152.661	152.676	152.621	152.623	54	0	4
2025.10.28	02:02:00	152.621	152.650	152.613	152.646	46	0	4
2025.10.28	02:03:00	152.642	152.642	152.606	152.608	47	0	4
2025.10.28	02:04:00	152.608	152.632	152.605	152.629	37	0	4
2025.10.28	02:05:00	152.628	152.635	152.626	152.635	29	0	4
2025.10.28	02:06:00	152.634	152.682	152.629	152.682	31	0	3
2025.10.28	02:07:00	152.687	152.731	152.687	152.728	40	0	4
2025.10.28	02:08:00	152.734	152.734	152.695	152.697	34	0	4
2025.10.28	02:09:00	152.696	152.698	152.650	152.650	45	0	4
2025.10.28	02:10:00	152.652	152.688	152.652	152.671	35	0	4
2025.10.28	02:11:00	152.671	152.678	152.652	152.653	42	0	4
2025.10.28	02:12:00	152.651	152.651	152.594	152.594	47	0	3
2025.10.28	02:13:00	152.594	152.608	152.556	152.566	53	0	3
2025.10.28	02:14:00	152.573	152.581	152.550	152.561	42	0	4
2025.10.28	02:15:00	152.562	152.594	152.558	152.592	37	0	4
2025.10.28	02:16:00	152.591	152.605	152.583	152.583	31	0	4
2025.10.28	02:17:00	152.583	152.585	152.582	152.585	24	0	3
2025.10.28	02:18:00	152.584	152.584	152.558	152.560	41	0	3
2025.10.28	02:19:00	152.563	152.571	152.559	152.570	28	0	4
2025.10.28	02:20:00	152.571	152.581	152.536	152.560	41	0	4
2025.10.28	02:21:00	152.560	152.561	152.547	152.556	29	0	4
2025.10.28	02:22:00	152.554	152.559	152.524	152.544	39	0	4
2025.10.28	02:23:00	152.546	152.548	152.535	152.536	30	0	4
2025.10.28	02:24:00	152.535	152.535	152.508	152.523	42	0	4
2025.10.28	02:25:00	152.526	152.526	152.505	152.522	39	0	4
2025.10.28	02:26:00	152.524	152.524	152.509	152.512	34	0	4
2025.10.28	02:27:00	152.513	152.553	152.512	152.544	32	0	4
2025.10.28	02:28:00	152.536	152.542	152.534	152.534	28	0	4
2025.10.28	02:29:00	152.534	152.546	152.516	152.516	30	0	4
2025.10.28	02:30:00	152.520	152.523	152.479	152.487	51	0	4
2025.10.28	02:31:00	152.485	152.490	152.473	152.486	30	0	4
2025.10.28	02:32:00	152.485	152.497	152.485	152.486	21	0	4
2025.10.28	02:33:00	152.486	152.486	152.461	152.474	27	0	4
2025.10.28	02:34:00	152.473	152.475	152.431	152.433	29	0	4
2025.10.28	02:35:00	152.433	152.433	152.402	152.416	53	0	3
2025.10.28	02:36:00	152.415	152.444	152.412	152.442	39	0	4
2025.10.28	02:37:00	152.443	152.465	152.443	152.462	43	0	4
2025.10.28	02:38:00	152.463	152.476	152.463	152.475	41	0	4
2025.10.28	02:39:00	152.473	152.487	152.470	152.481	36	0	3
2025.10.28	02:40:00	152.482	152.485	152.463	152.469	35	0	3
2025.10.28	02:41:00	152.469	152.475	152.454	152.457	31	0	3
2025.10.28	02:42:00	152.458	152.458	152.435	152.442	34	0	4
2025.10.28	02:43:00	152.441	152.453	152.438	152.452	25	0	4
2025.10.28	02:44:00	152.452	152.463	152.442	152.455	30	0	3
2025.10.28	02:45:00	152.454	152.456	152.442	152.455	20	0	3
2025.10.28	02:46:00	152.458	152.459	152.427	152.427	26	0	3
2025.10.28	02:47:00	152.427	152.430	152.415	152.417	27	0	4
2025.10.28	02:48:00	152.418	152.420	152.395	152.414	43	0	4
2025.10.28	02:49:00	152.414	152.434	152.406	152.416	38	0	3
2025.10.28	02:50:00	152.418	152.436	152.418	152.431	35	0	3
